,shopcode,shopname,shoplat,shoplng
10913,be8a,醋吧水果茶 (楠梓加昌店),22.71370808,120.29346605
10914,dqpq,金島甜不辣,25.0654248,121.50206114
10915,hdw1,好了啦紅茶冰 (大雅中清店),24.2423064,120.6241167
10916,n0fb,好了啦紅茶冰 (五股成泰店),25.0976647,121.4498684
10917,y6pw,94牛平價牛排館,24.10638713,120.68880391
10918,o8i5,粥師傅廣東粥 (竹北勝利店),24.8239441,121.02693288
10919,g357,三分春色 (燕巢中民店),22.79328526,120.36122607
10920,rf09,林伙房自助餐,24.9967291,121.41992365
10921,b8vb,福榮喜餅,23.709375,120.43465678
10922,v9l3,大王漢堡早午餐工作坊,25.0735222,121.492001
10923,r3rz,高北牛乳大王 (台中逢甲店),24.176933,120.645303
10924,iwv6,粥師傅 (沙鹿靜宜店),24.22688967,120.57509284
10925,zo5c,CoCo都可 (苗栗苑裡店),24.4429708,120.6524761
10926,qojq,可不可熟成紅茶 (頭份建國店),24.69663952,120.90830169
10927,bkho,小台室 台食 餐盒 雞湯 (台北信義店),25.03482402,121.56069485
10928,ajj7,Hollatte馥拿鐵 自家烘焙 (新竹竹北店),24.8225346,121.0287322
10929,dnl2,七分口早午餐,22.63375093,120.30918895
10930,d6wr,A-bao (台中社口店),24.2434917,120.68259835
10931,i6r6,麵麵俱道,25.0451851,121.45790332
10932,nlnz,麻古茶坊 (仁美學堂店),22.6580748,120.389214
10933,a2ak,初吐司,22.56373978,120.3554295
10934,v4wr,宜家涼麵 (高雄文化店),22.62489085,120.31662778
10935,mq3z,Lynn&Kiwi’s Kitchen,21.93286461,120.82409718
10936,e7gn,STARBUCKS 星巴克 (草屯門市),23.9837007,120.68577574
10937,n2cu,一樂麵店 桃園新屋店,24.9730368,121.1024524
10938,z1tw,大苑子 (員林惠來店),23.9550152,120.56846795
10939,a5pb,幸福&早午餐,24.95352892,121.2410693
10940,oaey,優儷活力早餐店 (新北林口店),25.0807959,121.3793517
10941,vg9u,弘爺漢堡 (基隆孝三店),25.13094822,121.7399022
10942,v9ml,饗回味 (基隆新豐店),25.1360395,121.78740568
10943,y6ni,家禾手作麵食館,24.82979965,121.00900269
10944,oasv,歐琳達義式料理坊,23.4744409,120.4655158
10945,jrpc,高北牛乳大王 (台中一中店),24.1493425,120.6852026
10946,qbyh,羹你在一起羊肉羹赤肉羹魷魚焿,25.049435,121.45505218
10947,m1ht,大慶豐富麵店,24.14264997,120.6481849
10948,g0rj,Dongba沙威瑪,24.67348049,121.75963255
10949,qh9o,甘蔗の媽媽 (屏東棒球店),22.65589944,120.48121239
10950,a4eo,510炒飯,22.72135085,120.28059845
10951,iqoi,沐磊森巨根飯捲（台南市議會店）,22.99100685,120.1860453
10952,b3ol,文湯武醬 (新莊昌平店),25.0526709,121.45480035
10953,er21,阿寶Abao晨食館 (朝陽店),24.0773027,120.7131651
10954,y9qr,健康食代 (西屯店),24.17719733,120.64291045
10955,y0oc,東林炒羊肉,24.8152887,121.02447139
10956,uobl,艾樂蛋糕,24.9737266,121.5306668
10957,y7ei,Homa咖啡。早午餐,24.9830787,121.4552518
10958,rthf,八兩芋頭西米露專賣店,22.6474666,120.3037723
10959,t1me,晨間廚房 (台南和順店),23.0606645,120.2187722
10960,eb8q,晨光手做早午餐,24.2228794,120.5688446
10961,llmr,金亨殿韓國料理 嫩豆腐煲專門店,25.1737973,121.4503122
10962,b7cw,繼郎關東煮,24.82166026,121.03224816
10963,v9ck,阿一快炒,23.4624086,120.45672755
10964,m7qe,肯德基KFC甜點專賣店 (新竹中正店),24.8033527,120.9711005
10965,a3yc,阿霞臭豆腐麵線,25.01689911,121.4280014
10966,im6d,一本燒肉,24.9857969,121.4524669
10967,ydd3,Pasta Hut義大利麵 (板橋亞東店),24.99588875,121.45695749
10968,f3od,鮮茶道 (林園東林店),22.5038031,120.3953195
10969,oh93,炎炎小火鍋 (中和雙和店),24.99247466,121.49472519
10970,a1yj,舞桔早午餐,23.48083783,120.44878985
10971,z2zw,老闆不夠辣 (高雄鳳山店),22.62909305,120.3541672
10972,fovb,酉酉咖啡,24.2500973,120.7189749
10973,e0fm,龍涎居好湯 (中和宜安店),24.99558788,121.5134085
10974,fown,菓點子 (中原店),24.9560142,121.2410618
10975,n3vt,21PLUS、21風味館 (新北新泰門市),25.0350754,121.4488414
10976,n2rn,溫州大餛飩 (台北頂好店),25.0426703,121.54558383
10977,vn29,清心福全 (虎尾工專店),23.70144471,120.42533861
10978,l032,樂華夜市-筷樂食刻(美味餐盒),25.007843,121.5090749
10979,q1cq,腸腸小波雞蛋糕,25.12914667,121.74249388
10980,w3ki,吉野家 Yoshinoya (新北永和店),24.9964755,121.5147784
10981,s9f2,狀元及第廣東粥,25.04598739,121.51456874
10982,lh5h,全素中西式早餐,22.66481852,120.28194974
10983,qjqb,海洋燒冷冰,22.56135404,120.40986965
10984,qw90,阿爸傳的火雞肉飯,22.9778341,120.1909846
10985,r0fu,百年鍋燒 (仁德中正店),22.9725131,120.2521487
10986,schq,花好月圓 (沙鹿靜宜店),24.22670605,120.57479001
10987,t6ax,雙饗丼 (竹北嘉興店),24.81678125,121.02715486
10988,cp88,嗜嚐養生雞湯,25.04452435,121.4587625
10989,f8hf,清心福全 (觀音忠孝店),25.062585,121.1326533
10990,s7ss,阿滿姨爆皮麵,23.959359,120.47628825
10991,n4pv,清原芋圓 (員林靜修店),23.9622953,120.5679857
10992,endv,一派胡塩酵素臭豆腐 原青年夜市店 (高雄鳳山博愛店),22.6280849,120.37151175
10993,e4vv,好旬日食,24.8094029,121.0310837
10994,f3ss,好大方甜品,25.06525307,121.63084461
10995,q5mp,小順豐義式美食 (逢甲福星店),24.1775809,120.64442
10996,gbhh,阿寶宸食館 (台中大墩店),24.1425977,120.6472562
10997,ec2f,上宇林 (平鎮文化店),24.9526942,121.20316881
10998,co5v,埔里放山雞,25.0440951,121.425739
10999,d3ey,黃麵豬腳湯,25.14411023,121.72594626
11000,tfcd,爭鮮迴轉壽司 (環球購物中心高雄左營),22.6879224,120.307362
11001,a5gs,喜得炭火燒三明治 (台南文賢店),23.00699945,120.19367853
11002,e480,阿發豬腳,25.0566792,121.4959083
11003,vpuw,阿宏師涼麵嘉義雞肉飯 (新竹清大光復店),24.7948999,120.99932185
11004,y0am,頑鍋趣時尚鍋物 (新莊創始店),25.0489167,121.45829483
11005,d4cp,貝思堤自家烘焙咖啡店 (三重中正店),25.0694868,121.4778079
11006,t3mv,熊鶴鐵板燒 (三重自強店),25.06858315,121.49108575
11007,rj94,榛冠鹹水雞,25.15318583,121.40290622
11008,bsas,瑞斯飯糰 (竹北中正西店),24.8390678,121.0047316
11009,ijyy,啾吸鯛魚燒 (台中大墩店),24.1517319,120.6493911
11010,sex2,運世通,24.98453878,121.34361034
11011,a7gk,I FRESH鮮果茶 (新北新莊輔大店),25.03179932,121.43399811
11012,c4nl,餅匠蔥抓餅 (新莊中平店),25.0446462,121.4448871
11013,b5vi,箱町食堂日式料理,24.1480165,120.70126115
11014,xry1,斗六門當歸鴨 逢甲店,24.1812761,120.6451201
11015,b9ma,茶聚 (新莊幸福店),25.0492417,121.44986547
11016,xzqu,啊尼奇 (南昌店),23.9546846,120.5739691
11017,b6fq,好茶日 (台中霧峰創始店),24.06465716,120.69719305
11018,l678,一品旺牛肉湯,22.9673455,120.2345015
11019,ig7p,孫東寶 (板橋莒光店),25.0238002,121.4708555
11020,t0nz,清原芋圓 (彰化社頭店),23.89735115,120.58679154
11021,d4jc,宗哥爆漿雞肉卷&東大門韓式炸雞 (東大門自強夜市D39),23.9716666,121.6100499
11022,gnom,Pasta Hut義大利麵 (永康中華店),23.01763233,120.22760152
11023,h5xa,拉亞漢堡 (台中精科店),24.1483842,120.608807
11024,seez,慕特牛排（竹北店）,24.8288626,121.01072946
11025,y2yr,樂好找餐 (新竹北大店),24.8024488,120.96011752
11026,tzme,創義食堂,22.7298133,120.34636667
11027,btn7,里歐早午餐 (楠梓藍田店),22.7277882,120.28126398
11028,e7rt,蓮花園蔬食館&貳樓鬆餅,23.71091605,120.43623788
11029,loga,王桂珍蘭州牛肉拉麵,24.8182005,121.0185383
11030,y0tv,翟九 (新竹創始店),24.81062988,120.97304248
11031,y6ed,AP203Bar 熱壓三明治廚房 (竹北光明店),24.82925522,121.01019815
11032,ftbm,王多魚下飯酸菜魚,25.17760185,121.44716407
11033,yfxe,甘丹輕茶飲（民雄頭橋店）,23.523516,120.439232
11034,u0wf,新加坡肉骨茶,23.9765478,121.6101477
11035,vq38,沈記脆皮五花豬 (新莊店),25.0455116,121.4573427
11036,kino,國王來了 皇家紅茶 (台南南科店),23.10931175,120.30587635
11037,qtpf,餃餃者食堂,22.7239543,120.2964118
11038,aayf,鶴茶樓鶴頂紅茶商店 (新店安民店),24.9692002,121.5165372
11039,bsso,好了啦紅茶冰 (埔里中正店),23.94301158,120.97928993
11040,g6ub,中島鮮果飲,23.95144995,120.47979544
11041,ksuc,呷尚寶 (嘉義民生店),23.45587915,120.4435333
11042,n5kx,海之蚵 (台中靜宜店),24.2264183,120.575462
11043,ta62,56餐坊,24.04554948,120.45998915
11044,uifm,MEET COFFEE,25.06619495,121.19766528
11045,txt1,本來魚李商行,22.6842975,120.492749
11046,qhuo,法奶義式日式料理,24.1516342,120.6494542
11047,b1vk,粥師傅廣東粥 (台北大安店),25.0326004,121.54599762
11048,a3qn,惹披薩 THE PIZZA (新北新莊輔大店),25.0334594,121.43236725
11049,dvz6,三爺平價牛排 (台中中工店),24.1753723,120.6175291
11050,yyjg,可不可熟成紅茶 (青埔華泰店),25.01595174,121.21319715
11051,l5rg,吳記海產粥,25.0485962,121.4547416
11052,gb5t,翔記精緻快餐店,24.8349977,121.0159859
11053,y4dm,黑武藏壽司 (中壢中原店),24.95509911,121.23999786
11054,df5v,經過麵館,24.8691991,121.2197746
11055,qwep,芳珍蔬食-素食專賣 (南屯大墩店),24.14557123,120.64984308
11056,vfmc,豐原排骨酥麵 (新北泰山店),25.065978,121.4335192
11057,phum,大口吃菜,25.0534317,121.4459326
11058,okwx,Pizza Hut必勝客披薩專賣店 (宜蘭中山店),24.76001195,121.75319555
11059,c8yr,徐家滷味 (新北新莊店),25.04956075,121.45224645
11060,jhxt,柴堡美式餐廳,24.8372304,121.0099014
11061,j7gs,九聚輕和風日式涮涮鍋,25.0681087,121.6304042
11062,itpo,樂仔小吃,24.8349727,121.0174691
11063,pdgd,斑鳩的窩 (台南公園店),22.99562117,120.20599605
11064,i0tr,STARBUCKS 星巴克 (平鎮民族門市),24.95705122,121.2029613
11065,dssf,清心福全 (台中永和店),24.22116247,120.6444577
11066,u6gc,STARBUCKS 星巴克 (軍功東山門市),24.1742271,120.7192038
11067,uchf,梁社漢排骨 (台中霧峰店),24.06227695,120.6968038
11068,f5ye,魏記廣東粥 (苑裡總店),24.4427238,120.652381
11069,zpas,Q Burger 早午餐 (竹北三民店),24.8344315,121.00944662
11070,k1d5,STARBUCKS 星巴克 (沙鹿北勢門市),24.2306785,120.5733796
11071,a3in,朵莉手作早午餐,24.1495851,120.674155
11072,bxev,夏帕義大利麵 (彰化員林店),23.9594323,120.5781785
11073,y2vq,8鍋臭臭鍋 (新店三民店),24.97173677,121.53576461
11074,d2ex,清心福全 (台南北安店),23.04100037,120.20300293
11075,r0iq,佬港冰室茶餐廳,25.17029486,121.43911772
11076,d8gw,Woopen木盆 (高雄重愛加盟門市),22.68460845,120.31665705
11077,wucq,飽寶享吃麵食館,22.563387,120.36798129
11078,hq30,拾汣茶屋 (頭份建國店),24.69678355,120.90818488
11079,uo2m,倍斯巴克飲品 (新店安康店),24.9605055,121.511688
11080,itzm,起司人部隊鍋,23.1258875,120.31740334
11081,z3qz,嚐鱻外帶壽司 (新北淡水店),25.1673498,121.44636833
11082,wh54,早安山丘 (吉安福興店),23.96846565,121.56007609
11083,hmaz,韓華園 韓式中華料理 (竹北店),24.829388,121.009475
11084,n3gb,Todo早午餐 (宜蘭泰山店),24.7515864,121.7383969
11085,rajh,阿嚕咪大腸蚵仔麵線,25.03512473,121.50715418
11086,xhj0,繼光香香雞 (美麗華百樂園店),25.0837424,121.5571313
11087,xnar,古玥茶 (台中南屯店),24.1380524,120.6440117
11088,kusa,清心福全 (清水中華店),24.2748972,120.5709634
11089,itma,永傳燒臘,25.13071625,121.7390039
11090,b7xq,搖滾披薩Pizza Rock (新北永和店),24.99999455,121.517662
11091,wsh0,龍@便當 (桃園中壢新生店),24.9674297,121.2237227
11092,y1mu,黑武藏壽司 (新莊福壽店),25.0478504,121.4579604
11093,j8zu,小李蔥油餅,25.1401993,121.7969857
11094,ldbn,李記紅茶冰 (三峽光明店),24.9305115,121.3738957
11095,iznb,雞武士 醬抱雞 (基隆大武崙店),25.1406569,121.708785
11096,zoj6,小蔡鵝肉,25.14077606,121.71105978
11097,ecb4,麥味登 (彰化社頭店),23.89212491,120.58753385
11098,c8vf,合浦刀切麵食工坊 (泰山仁武店),25.0545833,121.4332854
11099,wm8x,了凡油雞燒臘‧飯‧麵 (竹北遠百店),24.82250095,121.02379187
11100,fdvk,肉尬雞滷飯 (台中霧峰店),24.0647743,120.6973598
11101,kq58,酉金鵝鵝肉 (台中河南店),24.1696773,120.64262067
11102,okjm,板塊牛排 (台南文賢店),23.0114585,120.19396955
11103,y25x,林厝煎餃,23.9460069,120.6007602
11104,n8ol,八方雲集 (鳳山凱旋店),22.6134513,120.3488985
11105,xzip,歐浮找餐 (新莊中華店),25.05253,121.4529998
11106,vr6r,茶米茶小吃店,23.57373145,119.58140711
11107,gcra,金記椒麻雞飯,23.9653759,120.4840848
11108,jqbx,Mama 手工健康餐,24.9645788,121.2235047
11109,b1xx,A-bao house (屏東廣東店),22.68181245,120.500247
11110,oav2,岳棒海鮮,23.00038115,120.19848
11111,n6mg,夏威魚Hawaii Poke Box (台北大安店),25.0436356,121.5462746
11112,y2pu,阿祿咖哩沙茶牛肉店,25.14550018,121.73899841
11113,v6ka,牛達人牛排館,22.60667918,120.3419718
11114,ju9r,拿坡里 (鳳山店8404),22.625472,120.356626
11115,m7uz,山東王家麵館,22.6224305,120.3771526
11116,btro,YAYOI彌生軒 (MITSUI OUTLET PARK 台南),22.9251426,120.2878973
11117,r4sl,虱房菜無刺虱目魚專賣店,22.70910881,120.29728195
11118,h2zi,彩碗 ColorBowl Poke (台中東海店),24.18433,120.6169683
11119,qifj,正宗台南手工鍋燒意麵,25.17843176,121.44823175
11120,u37m,阿娟涼麵,23.14784627,120.18033293
11121,y2zs,貴客披薩 (中科店),24.1918044,120.6112304
11122,hst6,老窩咖啡館 (迪卡儂三重店),25.05505184,121.48834264
11123,x5la,8°1小吃,24.43390563,118.31535763
11124,ywwg,五桐號 WooTEA (金門金城店),24.43342589,118.31970148
11125,xap5,明洞美食명동분식 (高雄鳳山店),22.62351524,120.35617595
11126,pvbb,6弄早午餐,24.18232361,120.5908692
11127,uw2s,すき家 Sukiya (汐止中興店),25.0657453,121.6313478
11128,fq4m,元吉餐飲炒飯燴飯丼飯水餃粥專賣,25.0435319,121.4249765
11129,gejy,丸很大章魚燒 (苗栗公館店),24.5052273,120.82708645
11130,bo7s,92番茄牛肉麵,25.05807269,121.5630215
11131,fab3,百味屋,25.14676976,121.70775204
11132,b7kn,茶之漾,25.17040567,121.4449576
11133,uje6,藏夜宵點心手搖,25.140025,121.7102497
11134,y8wm,繼光香香雞 (竹北店),24.83437278,121.00977257
11135,qep9,正宗拳頭飯,25.08619425,121.47399195
11136,k3ul,蘋果203早午餐 (桃園中壢店),24.9548387,121.24287655
11137,ecr3,Burger Knight 美式漢堡,25.0330477,121.43287735
11138,e6ml,好了啦紅茶冰 (新莊中信店),25.05117619,121.448779
11139,y1z9,吮指王 (新莊八德店),25.0225823,121.424861
11140,m0vj,阿宗芋冰城 (新北三峽店) & 後街冰果室,24.9319959,121.368701
11141,n4th,老賴茶棧 (台中豐原店),24.251466,120.7210241
11142,a1lf,素膳坊健康素食苑,25.0726687,121.49609115
11143,f9aj,麥味登 (新市銘傳店),23.0740838,120.2901951
11144,wlbc,嘉義四味果汁涼麵 (楠梓德賢店),22.7260325,120.300495
11145,nd4o,日野燒肉咖哩飯,24.9561737,121.237882
11146,l4eh,巷口飯糰 (屏東店),22.6636374,120.4849937
11147,f8wn,四海遊龍 (新竹竹北店),24.82544085,121.0087868
11148,rfuw,豪加湯包,22.5450617,120.5383813
11149,dhgg,老香雞湯燒 (台中向上店),24.14668844,120.6595879
11150,d6va,早安山丘 (嘉義林森東店),23.49215005,120.4722124
11151,k0va,三商巧福 (4244新北五股店),25.0657493,121.45771351
11152,d3bz,老窩咖啡館 (桃園南崁店),25.040836,121.28980729
11153,or09,巫茶泰,24.1293825,120.68149675
11154,z71g,迷客夏 Milksha (台中篤行店),24.150183,120.673569
11155,th6t,一品港式燒臘煲仔飯,22.7268063,120.3090202
11156,yo4b,NON POKE夏威夷生魚飯 (竹北店),24.8155225,121.03024242
11157,v4wy,戴著走早餐,25.13272829,121.7312645
11158,p534,饗食開丼 (台東中華店),22.7502549,121.1492674
11159,nnm1,城市漢堡 (大里東明店),24.1133944,120.6850938
11160,h5yw,牛董牛肉麵 (台北石牌店),25.11486122,121.51503482
11161,vtay,麻辣世家紅半天,25.13837806,121.7405583
11162,d6cu,85度C (神岡中山店),24.24967755,120.67836459
11163,d6cz,八方雲集 (高雄華榮店),22.66399956,120.29699707
11164,t3ee,水果師傅 (高雄忠孝店),22.62027,120.30786
11165,yfzu,眷村牛肉麵 炒飯,22.9952226,120.1980995
11166,v8xh,麵食煮意,25.0204913,121.42344975
11167,v7qq,上宇林 (中壢日新店),24.9541329,121.2384595
11168,cxeb,橘子早餐屋,24.8994891,121.2110092
11169,jjlx,13古早味大腸麵線,24.9780866,121.5397978
11170,pvph,小旬湯 (金門金城店),24.43332637,118.32001273
11171,bdpu,我想想（台中中美店）,24.1486669,120.6600984
11172,k4hp,联亭泡菜鍋 (台中逢甲店),24.18283128,120.64489165
11173,r2cd,小笠原カツ丼飯屋 (雲林虎尾店),23.704873,120.4301662
11174,epof,CoCo都可 (苗栗正發店),24.5692728,120.8199383
11175,od78,捲捲義廚,24.9901156,121.510548
11176,b8it,宮口油飯赤肉湯,25.0106243,121.45736015
11177,h1iz,采育早餐店,25.0435533,121.1433498
11178,u6wl,林家素食 (楠梓旗楠店),22.7389238,120.3356554
11179,fum5,忘情麵 酸辣粉,24.1415882,120.6769162
11180,q3uq,金萬億鍋燒意麵,23.01433025,120.23365343
11181,la3n,上宇林 (豐原北陽店),24.2521626,120.7296115
11182,dw07,車頭鐵道弁当,25.014946,121.4258959
11183,ubxt,鶴茶樓 (誠品南西店),25.05203502,121.52039438
11184,ymo7,石一籠湯包 (高雄瑞仁店),22.72294515,120.31215375
11185,a9jm,日日裝茶 (彰化員林大同店),23.95689964,120.58200073
11186,e6oj,九如營養三明治嚐一嚐 (基隆總店),25.14057905,121.71122365
11187,vbj1,夏雪冰舖&巧達可麗餅,25.0475984,121.45187235
11188,igzc,克里姆晨食 (台東中華店),22.74563074,121.14080689
11189,hd5e,夏立克 (雲林虎尾店),23.7071829,120.4356498
11190,teis,便當屋,24.9987859,121.32587972
11191,g4oe,九湯屋日式拉麵 (台南佳里店),23.15988485,120.174132
11192,fa1f,清心福全 (沙鹿靜宜店),24.22649052,120.5753352
11193,bkrv,五花馬水餃館 (家樂福文心店),24.15407767,120.6463105
11194,qbwl,Butter&Toast早午餐,25.0531621,121.4876401
11195,mslh,好旺蒜頭雞,23.9707443,121.6026153
11196,a2cc,極品茶 (淡水淡大店),25.17445622,121.44644916
11197,mgtp,關山豆漿店,22.7540633,121.14942
11198,e2vc,cama café (新竹巨城店),24.81041266,120.97686795
11199,p4xl,晨吉司漢肉排蛋吐司 (八德義勇店),24.9638984,121.3012862
11200,g6gt,達美樂Domino's (板橋中山民生店),25.015311,121.473285
11201,c8wy,鄭記胡椒餅,24.9769335,121.4488447
11202,z8qy,在地人鹽水雞 (高雄創新店),22.73978512,120.32381404
11203,sp50,宥香食堂複合式早午餐,24.87653944,121.1915757
11204,g4xj,新百齡排骨大王 (高雄正老店),22.6309399,120.2934565
11205,b2ls,韓聚韓式料理,25.0230999,121.42500305
11206,oaxl,摩斯漢堡Mos Burger (林口文化三店),25.07121195,121.36315773
11207,q3db,八德大湳炸蛋蔥油餅,24.9593615,121.2988086
11208,whi9,王爺宮後米苔目,23.861032,120.58737335
11209,vj6o,胖老爹美式炸雞 (頭份中正店),24.6842664,120.9370886
11210,q2io,剪刀石頭布精緻早餐店,24.8443003,121.0007895
11211,y4kd,茶研所,22.61649969,120.3183728
11212,kwv7,安城韓食,25.05876042,121.5392234
11213,q32d,鴻蝦匯庭園餐廳,24.81798495,121.030893
11214,g2cu,企鵝飽飽早餐店,24.9837388,121.4600778
11215,sbgr,梁社漢排骨 (台南國安店),23.02503533,120.1913977
11216,iggz,鍋高手 (中壢中平店),24.9550826,121.226203
11217,j0il,成功牛排 (彰化溪湖店),23.95822901,120.48148383
11218,odhe,三顧茅廬 (竹北光明店),24.8305291,121.0158833
11219,ahvs,PLAN BEE小蜜蜂手工豆花,24.9581997,121.2444535
